transaction_id,account_id,transaction_date,post_date,transaction_type,amount,balance_after,status,description
SAV_TXN_4489,SAV_1064,2023-06-09,2023-06-09,INTEREST,192.805787343989,48152.573349254635,COMPLETED,Regular savings transaction
SAV_TXN_4490,SAV_1064,2023-03-02,2023-03-02,DEPOSIT,269.17082924601954,3961.8719127308327,COMPLETED,Regular savings transaction
SAV_TXN_4491,SAV_1064,2023-07-18,2023-07-18,DEPOSIT,1140.4782226648324,44502.98614831236,COMPLETED,Regular savings transaction
SAV_TXN_4492,SAV_1064,2023-01-02,2023-01-02,INTEREST,401.77111427389605,1684.4509672964589,COMPLETED,Regular savings transaction
SAV_TXN_4493,SAV_1064,2023-10-23,2023-10-23,INTEREST,1539.5203156854154,5620.32720934716,COMPLETED,Regular savings transaction
SAV_TXN_4494,SAV_1064,2023-06-20,2023-06-20,WITHDRAWAL,641.4782599109205,7383.521220991713,COMPLETED,Regular savings transaction
SAV_TXN_4495,SAV_1064,2023-09-15,2023-09-15,DEPOSIT,1089.0948429635512,1535.124459077637,COMPLETED,Regular savings transaction
SAV_TXN_4496,SAV_1064,2023-04-14,2023-04-14,INTEREST,496.3510753606676,3492.6048636546843,COMPLETED,Regular savings transaction
SAV_TXN_4497,SAV_1064,2023-11-19,2023-11-19,WITHDRAWAL,119.43388346558815,6678.548610046918,COMPLETED,Regular savings transaction
SAV_TXN_4498,SAV_1064,2023-04-30,2023-04-30,TRANSFER,121.79069142267957,5854.191835370328,COMPLETED,Regular savings transaction
SAV_TXN_4499,SAV_1064,2023-01-03,2023-01-03,INTEREST,202.53613223287846,6746.409722016097,COMPLETED,Regular savings transaction
SAV_TXN_4500,SAV_1064,2023-04-17,2023-04-17,INTEREST,533.9527477531705,5758.870899026496,COMPLETED,Regular savings transaction
SAV_TXN_4501,SAV_1064,2023-01-31,2023-01-31,DEPOSIT,325.66366165038437,18970.361894049933,COMPLETED,Regular savings transaction
SAV_TXN_4502,SAV_1064,2023-10-11,2023-10-11,INTEREST,956.5512865389434,17716.600437930327,COMPLETED,Regular savings transaction
SAV_TXN_4503,SAV_1064,2023-04-22,2023-04-22,DEPOSIT,604.5285849401864,14249.916622999855,COMPLETED,Regular savings transaction
SAV_TXN_4504,SAV_1064,2023-09-22,2023-09-22,WITHDRAWAL,313.0883569889678,11873.997644966257,COMPLETED,Regular savings transaction
SAV_TXN_4505,SAV_1064,2023-06-30,2023-06-30,TRANSFER,362.4081383845262,3273.3937592523057,COMPLETED,Regular savings transaction
SAV_TXN_4506,SAV_1064,2023-06-12,2023-06-12,DEPOSIT,168.3404697073544,7853.531042772927,COMPLETED,Regular savings transaction
SAV_TXN_4507,SAV_1064,2023-01-23,2023-01-23,WITHDRAWAL,93.73851540273442,40975.54944652087,COMPLETED,Regular savings transaction
SAV_TXN_4508,SAV_1064,2023-04-02,2023-04-02,INTEREST,348.760841079512,6133.680226757178,COMPLETED,Regular savings transaction
SAV_TXN_4509,SAV_1064,2023-05-22,2023-05-22,INTEREST,519.9343861393648,20286.567346367137,COMPLETED,Regular savings transaction
SAV_TXN_4510,SAV_1064,2023-07-26,2023-07-26,WITHDRAWAL,1205.703618494539,6246.8510659117155,COMPLETED,Regular savings transaction
SAV_TXN_4511,SAV_1064,2023-07-16,2023-07-16,INTEREST,353.9301121614683,12601.892231338736,COMPLETED,Regular savings transaction
SAV_TXN_4512,SAV_1064,2023-04-13,2023-04-13,WITHDRAWAL,1480.1990042579412,4305.989986781405,COMPLETED,Regular savings transaction
SAV_TXN_4513,SAV_1064,2023-06-22,2023-06-22,DEPOSIT,1356.1578036869748,23075.599558713064,COMPLETED,Regular savings transaction
SAV_TXN_4514,SAV_1064,2023-07-01,2023-07-01,DEPOSIT,207.57921847622683,8722.941738498397,COMPLETED,Regular savings transaction
SAV_TXN_4515,SAV_1064,2023-05-08,2023-05-08,DEPOSIT,220.43074092140793,8323.255595757264,COMPLETED,Regular savings transaction
SAV_TXN_4516,SAV_1065,2023-12-12,2023-12-12,INTEREST,185.66288872905616,22308.87591992972,COMPLETED,Regular savings transaction
SAV_TXN_4517,SAV_1065,2023-04-30,2023-04-30,INTEREST,62.00815292535181,24790.49414776455,COMPLETED,Regular savings transaction
SAV_TXN_4518,SAV_1065,2023-01-25,2023-01-25,TRANSFER,240.2013997012505,36998.8884331037,COMPLETED,Regular savings transaction
SAV_TXN_4519,SAV_1065,2023-10-26,2023-10-26,DEPOSIT,3003.838385813409,18275.036139390057,COMPLETED,Regular savings transaction
SAV_TXN_4520,SAV_1065,2023-11-07,2023-11-07,TRANSFER,160.22763055461522,3267.9965008353192,COMPLETED,Regular savings transaction
SAV_TXN_4521,SAV_1065,2023-04-25,2023-04-25,INTEREST,1240.510964398104,1963.3793436567114,COMPLETED,Regular savings transaction
SAV_TXN_4522,SAV_1065,2023-02-22,2023-02-22,DEPOSIT,1084.107331146971,4148.879778727323,COMPLETED,Regular savings transaction
SAV_TXN_4523,SAV_1065,2023-05-05,2023-05-05,WITHDRAWAL,135.45457809586333,25908.572628936527,COMPLETED,Regular savings transaction
SAV_TXN_4524,SAV_1065,2023-08-22,2023-08-22,WITHDRAWAL,128.78938777201134,661.3883147996809,COMPLETED,Regular savings transaction
SAV_TXN_4525,SAV_1065,2023-07-25,2023-07-25,TRANSFER,182.51628202405303,6162.244365592148,COMPLETED,Regular savings transaction
SAV_TXN_4526,SAV_1065,2023-03-09,2023-03-09,DEPOSIT,535.8460054223308,887.1603212280514,COMPLETED,Regular savings transaction
SAV_TXN_4527,SAV_1065,2023-05-05,2023-05-05,INTEREST,949.5271324997026,1886.8147153000039,COMPLETED,Regular savings transaction
SAV_TXN_4528,SAV_1065,2023-09-20,2023-09-20,WITHDRAWAL,2540.8745395424503,20266.18758772979,COMPLETED,Regular savings transaction
SAV_TXN_4529,SAV_1065,2023-08-18,2023-08-18,WITHDRAWAL,737.4827134364971,59399.08858608948,COMPLETED,Regular savings transaction
SAV_TXN_4530,SAV_1065,2023-02-04,2023-02-04,DEPOSIT,224.0730885329223,21309.129679626567,COMPLETED,Regular savings transaction
SAV_TXN_4531,SAV_1065,2023-03-13,2023-03-13,INTEREST,130.89549610910626,3384.8851182773337,COMPLETED,Regular savings transaction
SAV_TXN_4532,SAV_1065,2023-03-17,2023-03-17,WITHDRAWAL,267.98799881243315,8694.356597597181,COMPLETED,Regular savings transaction
SAV_TXN_4533,SAV_1065,2023-08-15,2023-08-15,INTEREST,1367.097252348526,2114.31746633826,COMPLETED,Regular savings transaction
SAV_TXN_4534,SAV_1065,2023-03-14,2023-03-14,DEPOSIT,1593.627014928579,2898.5018257176944,COMPLETED,Regular savings transaction
SAV_TXN_4535,SAV_1065,2023-12-03,2023-12-03,TRANSFER,1714.0518114581027,555.3392867640187,COMPLETED,Regular savings transaction
SAV_TXN_4536,SAV_1065,2023-12-15,2023-12-15,DEPOSIT,265.52563382533623,6111.572593810088,COMPLETED,Regular savings transaction
SAV_TXN_4537,SAV_1065,2023-09-09,2023-09-09,TRANSFER,153.63360392393983,12860.968059449355,COMPLETED,Regular savings transaction
SAV_TXN_4538,SAV_1065,2023-11-06,2023-11-06,WITHDRAWAL,38.94928408896783,2586.6952279547922,COMPLETED,Regular savings transaction
SAV_TXN_4539,SAV_1065,2023-02-11,2023-02-11,DEPOSIT,177.67719094813341,3320.646249089938,COMPLETED,Regular savings transaction
SAV_TXN_4540,SAV_1065,2023-10-20,2023-10-20,WITHDRAWAL,1413.3814821883932,27524.79536865356,COMPLETED,Regular savings transaction
SAV_TXN_4541,SAV_1065,2023-05-29,2023-05-29,TRANSFER,206.867218405573,35905.5976546593,COMPLETED,Regular savings transaction
SAV_TXN_4542,SAV_1065,2023-12-10,2023-12-10,WITHDRAWAL,571.8149525279608,4909.718512128398,COMPLETED,Regular savings transaction
SAV_TXN_4543,SAV_1065,2023-09-20,2023-09-20,WITHDRAWAL,499.8966882201945,17000.772245740394,COMPLETED,Regular savings transaction
SAV_TXN_4544,SAV_1065,2023-05-23,2023-05-23,INTEREST,1110.2286004410228,1553.1306992607704,COMPLETED,Regular savings transaction
SAV_TXN_4545,SAV_1065,2023-05-01,2023-05-01,DEPOSIT,160.31064778039442,13334.54610203487,COMPLETED,Regular savings transaction
SAV_TXN_4546,SAV_1065,2023-07-22,2023-07-22,DEPOSIT,778.4268256411034,847.0574517586722,COMPLETED,Regular savings transaction
SAV_TXN_4547,SAV_1065,2023-02-05,2023-02-05,DEPOSIT,646.8773268987206,16191.091130936635,COMPLETED,Regular savings transaction
SAV_TXN_4548,SAV_1065,2023-12-10,2023-12-10,DEPOSIT,761.4896292843774,29855.378794455242,COMPLETED,Regular savings transaction
SAV_TXN_4549,SAV_1065,2023-07-15,2023-07-15,TRANSFER,235.44163031508393,21985.184920302087,COMPLETED,Regular savings transaction
SAV_TXN_4550,SAV_1065,2023-01-27,2023-01-27,DEPOSIT,868.5498221557611,11971.189326357518,COMPLETED,Regular savings transaction
SAV_TXN_4551,SAV_1065,2023-01-14,2023-01-14,WITHDRAWAL,1739.8304190005838,2449.9409702936014,COMPLETED,Regular savings transaction
SAV_TXN_4552,SAV_1065,2023-05-26,2023-05-26,DEPOSIT,333.62192578767696,23892.514878491795,COMPLETED,Regular savings transaction
SAV_TXN_4553,SAV_1065,2023-12-14,2023-12-14,WITHDRAWAL,2299.9434930765274,5174.378166456431,COMPLETED,Regular savings transaction
SAV_TXN_4554,SAV_1065,2023-10-27,2023-10-27,INTEREST,526.4972107483017,12282.682615657475,COMPLETED,Regular savings transaction
SAV_TXN_4555,SAV_1065,2023-05-28,2023-05-28,WITHDRAWAL,443.76587799246147,16256.576845071804,COMPLETED,Regular savings transaction
SAV_TXN_4556,SAV_1065,2023-04-10,2023-04-10,WITHDRAWAL,60.308187822477365,7544.968177141804,COMPLETED,Regular savings transaction
SAV_TXN_4557,SAV_1065,2023-08-27,2023-08-27,DEPOSIT,690.9328290878924,3149.7646576457914,COMPLETED,Regular savings transaction
SAV_TXN_4558,SAV_1065,2023-12-21,2023-12-21,TRANSFER,51.32431592245434,7763.209828621092,COMPLETED,Regular savings transaction
SAV_TXN_4559,SAV_1065,2023-09-21,2023-09-21,WITHDRAWAL,193.91535950860273,7649.310770767964,COMPLETED,Regular savings transaction
SAV_TXN_4560,SAV_1065,2023-07-16,2023-07-16,WITHDRAWAL,115.6925339209167,4964.723741543768,COMPLETED,Regular savings transaction
SAV_TXN_4561,SAV_1065,2023-01-26,2023-01-26,INTEREST,202.55031812773257,5170.884817160492,COMPLETED,Regular savings transaction
SAV_TXN_4562,SAV_1065,2023-06-04,2023-06-04,DEPOSIT,1344.8147882790827,14359.357630831091,COMPLETED,Regular savings transaction
SAV_TXN_4563,SAV_1065,2023-12-20,2023-12-20,DEPOSIT,115.83981702820225,6864.80354055271,COMPLETED,Regular savings transaction
SAV_TXN_4564,SAV_1065,2023-03-25,2023-03-25,TRANSFER,229.78926395956628,3255.100583398932,COMPLETED,Regular savings transaction
SAV_TXN_4565,SAV_1065,2023-03-08,2023-03-08,WITHDRAWAL,107.17694775366118,1117.7851098913927,COMPLETED,Regular savings transaction
SAV_TXN_4566,SAV_1065,2023-09-28,2023-09-28,DEPOSIT,212.5345192728395,26123.37796107097,COMPLETED,Regular savings transaction
SAV_TXN_4567,SAV_1065,2023-05-30,2023-05-30,WITHDRAWAL,2093.32798512671,25094.980654079187,COMPLETED,Regular savings transaction
SAV_TXN_4568,SAV_1065,2023-11-19,2023-11-19,DEPOSIT,480.4260738022075,21378.28216704897,COMPLETED,Regular savings transaction
SAV_TXN_4569,SAV_1065,2023-05-25,2023-05-25,TRANSFER,598.5056198837864,12339.75343473602,COMPLETED,Regular savings transaction
SAV_TXN_4570,SAV_1065,2023-08-14,2023-08-14,TRANSFER,152.67245649179893,9240.35890404306,COMPLETED,Regular savings transaction
SAV_TXN_4571,SAV_1065,2023-04-03,2023-04-03,TRANSFER,145.40496474963308,19936.542901530516,COMPLETED,Regular savings transaction
SAV_TXN_4572,SAV_1065,2023-05-16,2023-05-16,TRANSFER,217.61546787978705,3965.7049417242033,COMPLETED,Regular savings transaction
SAV_TXN_4573,SAV_1065,2023-09-24,2023-09-24,INTEREST,76.0093185826017,11930.706653096753,COMPLETED,Regular savings transaction
SAV_TXN_4574,SAV_1065,2023-12-19,2023-12-19,TRANSFER,641.2994110042508,8768.080292643881,COMPLETED,Regular savings transaction
SAV_TXN_4575,SAV_1065,2023-07-23,2023-07-23,INTEREST,2795.5969831439634,3058.921915509461,COMPLETED,Regular savings transaction
SAV_TXN_4576,SAV_1065,2023-09-20,2023-09-20,WITHDRAWAL,315.4693539264129,12246.193147491334,COMPLETED,Regular savings transaction
SAV_TXN_4577,SAV_1065,2023-08-11,2023-08-11,WITHDRAWAL,527.3418190740271,3765.692260473569,COMPLETED,Regular savings transaction
SAV_TXN_4578,SAV_1065,2023-11-04,2023-11-04,DEPOSIT,1227.4485952457267,10134.393335159868,COMPLETED,Regular savings transaction
SAV_TXN_4579,SAV_1065,2023-08-09,2023-08-09,WITHDRAWAL,758.9327318965567,25843.729972027995,COMPLETED,Regular savings transaction
SAV_TXN_4580,SAV_1065,2023-09-29,2023-09-29,WITHDRAWAL,1423.772140926658,24913.43010972386,COMPLETED,Regular savings transaction
SAV_TXN_4581,SAV_1065,2023-10-17,2023-10-17,DEPOSIT,482.99060882612173,14089.529587405379,COMPLETED,Regular savings transaction
SAV_TXN_4582,SAV_1065,2023-10-11,2023-10-11,DEPOSIT,240.87392210115752,7789.884646398226,COMPLETED,Regular savings transaction
SAV_TXN_4583,SAV_1065,2023-03-21,2023-03-21,TRANSFER,180.02232667541307,2491.314216211565,COMPLETED,Regular savings transaction
SAV_TXN_4584,SAV_1065,2023-09-27,2023-09-27,DEPOSIT,112.47880673462323,2531.5260114477423,COMPLETED,Regular savings transaction
SAV_TXN_4585,SAV_1065,2023-09-25,2023-09-25,WITHDRAWAL,876.4224937525497,3712.529314427997,COMPLETED,Regular savings transaction
SAV_TXN_4586,SAV_1065,2023-10-18,2023-10-18,DEPOSIT,1522.1042635234198,4222.692255730917,COMPLETED,Regular savings transaction
SAV_TXN_4587,SAV_1065,2023-10-31,2023-10-31,INTEREST,1071.247933228333,3417.6348529542724,COMPLETED,Regular savings transaction
SAV_TXN_4588,SAV_1066,2023-03-15,2023-03-15,DEPOSIT,1026.9888660970248,23739.912533791445,COMPLETED,Regular savings transaction
SAV_TXN_4589,SAV_1066,2023-07-18,2023-07-18,WITHDRAWAL,228.14780353482055,6448.421824199161,COMPLETED,Regular savings transaction
SAV_TXN_4590,SAV_1066,2023-08-11,2023-08-11,WITHDRAWAL,1919.4052005969218,8459.623066864086,COMPLETED,Regular savings transaction
SAV_TXN_4591,SAV_1066,2023-08-09,2023-08-09,INTEREST,1152.0147447870163,47913.06760011422,COMPLETED,Regular savings transaction
SAV_TXN_4592,SAV_1066,2023-10-31,2023-10-31,INTEREST,159.7261943110733,7213.104161244737,COMPLETED,Regular savings transaction
SAV_TXN_4593,SAV_1066,2023-02-09,2023-02-09,WITHDRAWAL,227.47806621072246,18938.633315648123,COMPLETED,Regular savings transaction
SAV_TXN_4594,SAV_1066,2023-02-09,2023-02-09,TRANSFER,1107.9000809935512,17180.105117766616,COMPLETED,Regular savings transaction
SAV_TXN_4595,SAV_1066,2023-09-01,2023-09-01,INTEREST,4341.514323526655,5488.564714179411,COMPLETED,Regular savings transaction
SAV_TXN_4596,SAV_1066,2023-07-02,2023-07-02,INTEREST,325.29329384629233,9129.3689325943,COMPLETED,Regular savings transaction
SAV_TXN_4597,SAV_1066,2023-12-17,2023-12-17,TRANSFER,2916.693501406542,6298.909746894962,COMPLETED,Regular savings transaction
SAV_TXN_4598,SAV_1066,2023-11-23,2023-11-23,TRANSFER,291.42301138065335,12827.063436234628,COMPLETED,Regular savings transaction
SAV_TXN_4599,SAV_1066,2023-03-22,2023-03-22,DEPOSIT,524.54546697677,23347.027269077164,COMPLETED,Regular savings transaction
SAV_TXN_4600,SAV_1066,2023-01-28,2023-01-28,INTEREST,841.0030948945656,7231.603334785874,COMPLETED,Regular savings transaction
SAV_TXN_4601,SAV_1066,2023-12-01,2023-12-01,WITHDRAWAL,431.8473385174373,4413.466833666231,COMPLETED,Regular savings transaction
SAV_TXN_4602,SAV_1066,2023-07-04,2023-07-04,INTEREST,103.5863975918659,15695.383296105902,COMPLETED,Regular savings transaction
SAV_TXN_4603,SAV_1066,2023-09-12,2023-09-12,DEPOSIT,246.96053947486033,18077.002419701083,COMPLETED,Regular savings transaction
SAV_TXN_4604,SAV_1066,2023-09-16,2023-09-16,TRANSFER,679.8501637981632,14848.423067496384,COMPLETED,Regular savings transaction
SAV_TXN_4605,SAV_1066,2023-01-27,2023-01-27,DEPOSIT,239.64912735570672,2892.842619866522,COMPLETED,Regular savings transaction
SAV_TXN_4606,SAV_1066,2023-01-25,2023-01-25,INTEREST,316.10090241383415,63931.95836212429,COMPLETED,Regular savings transaction
SAV_TXN_4607,SAV_1066,2023-11-16,2023-11-16,DEPOSIT,848.3345739376001,6634.627363654756,COMPLETED,Regular savings transaction
SAV_TXN_4608,SAV_1066,2023-01-19,2023-01-19,WITHDRAWAL,532.8183490654912,2235.47236391047,COMPLETED,Regular savings transaction
SAV_TXN_4609,SAV_1066,2023-06-29,2023-06-29,INTEREST,655.266329996088,18058.572358562076,COMPLETED,Regular savings transaction
SAV_TXN_4610,SAV_1066,2023-03-12,2023-03-12,DEPOSIT,248.85112851353625,2626.890643566362,COMPLETED,Regular savings transaction
SAV_TXN_4611,SAV_1066,2023-07-14,2023-07-14,DEPOSIT,439.09038041762176,19652.749885743047,COMPLETED,Regular savings transaction
SAV_TXN_4612,SAV_1066,2023-07-13,2023-07-13,DEPOSIT,689.1861971491536,1775.6697466682076,COMPLETED,Regular savings transaction
SAV_TXN_4613,SAV_1066,2023-10-21,2023-10-21,DEPOSIT,287.36589334711806,7498.763374307995,COMPLETED,Regular savings transaction
SAV_TXN_4614,SAV_1066,2023-05-15,2023-05-15,WITHDRAWAL,773.9626837452864,10516.934244926793,COMPLETED,Regular savings transaction
SAV_TXN_4615,SAV_1066,2023-01-31,2023-01-31,WITHDRAWAL,585.4554783396698,8316.725487003672,COMPLETED,Regular savings transaction
SAV_TXN_4616,SAV_1066,2023-10-30,2023-10-30,TRANSFER,185.10419696953355,7743.1704241721845,COMPLETED,Regular savings transaction
SAV_TXN_4617,SAV_1066,2023-03-05,2023-03-05,WITHDRAWAL,165.81051370965955,4842.828349781052,COMPLETED,Regular savings transaction
SAV_TXN_4618,SAV_1066,2023-06-03,2023-06-03,DEPOSIT,393.06633860696496,23275.96709696899,COMPLETED,Regular savings transaction
SAV_TXN_4619,SAV_1066,2023-09-03,2023-09-03,TRANSFER,452.6230104834743,2604.0229231029202,COMPLETED,Regular savings transaction
SAV_TXN_4620,SAV_1066,2023-03-30,2023-03-30,WITHDRAWAL,263.9655673986167,18079.77257491408,COMPLETED,Regular savings transaction
SAV_TXN_4621,SAV_1066,2023-09-25,2023-09-25,TRANSFER,228.9607730274456,21871.78225034953,COMPLETED,Regular savings transaction
SAV_TXN_4622,SAV_1066,2023-07-09,2023-07-09,TRANSFER,144.7819361013304,8567.392708387704,COMPLETED,Regular savings transaction
SAV_TXN_4623,SAV_1066,2023-04-22,2023-04-22,WITHDRAWAL,303.4839116563703,6244.143269291493,COMPLETED,Regular savings transaction
SAV_TXN_4624,SAV_1066,2023-07-15,2023-07-15,DEPOSIT,107.70925305363909,17848.09328548018,COMPLETED,Regular savings transaction
SAV_TXN_4625,SAV_1066,2023-06-24,2023-06-24,WITHDRAWAL,375.2567855773671,16150.924617389437,COMPLETED,Regular savings transaction
SAV_TXN_4626,SAV_1066,2023-07-20,2023-07-20,WITHDRAWAL,422.635710165967,7775.244652194071,COMPLETED,Regular savings transaction
SAV_TXN_4627,SAV_1066,2023-05-06,2023-05-06,TRANSFER,213.14025365556387,15345.099137831876,COMPLETED,Regular savings transaction
SAV_TXN_4628,SAV_1066,2023-11-08,2023-11-08,DEPOSIT,1565.7207832523893,167476.0061413863,COMPLETED,Regular savings transaction
SAV_TXN_4629,SAV_1066,2023-12-04,2023-12-04,DEPOSIT,847.6312582152234,4789.746419853985,COMPLETED,Regular savings transaction
SAV_TXN_4630,SAV_1066,2023-07-02,2023-07-02,WITHDRAWAL,211.05800978347568,20012.93559033182,COMPLETED,Regular savings transaction
SAV_TXN_4631,SAV_1066,2023-05-31,2023-05-31,INTEREST,1358.374354019655,26227.890777023455,COMPLETED,Regular savings transaction
SAV_TXN_4632,SAV_1066,2023-03-11,2023-03-11,DEPOSIT,469.09621573638674,670.3425905388016,COMPLETED,Regular savings transaction
SAV_TXN_4633,SAV_1066,2023-04-17,2023-04-17,INTEREST,58.0136117636876,3566.8437263688043,COMPLETED,Regular savings transaction
SAV_TXN_4634,SAV_1066,2023-09-27,2023-09-27,WITHDRAWAL,513.1071766204235,8625.206750111767,COMPLETED,Regular savings transaction
SAV_TXN_4635,SAV_1066,2023-01-14,2023-01-14,INTEREST,2373.4982170922176,11526.511352223211,COMPLETED,Regular savings transaction
SAV_TXN_4636,SAV_1067,2023-08-14,2023-08-14,INTEREST,195.08665399109378,1984.5627946948468,COMPLETED,Regular savings transaction
SAV_TXN_4637,SAV_1067,2023-09-26,2023-09-26,TRANSFER,554.4405399961945,3280.194489063867,COMPLETED,Regular savings transaction
SAV_TXN_4638,SAV_1067,2023-04-21,2023-04-21,DEPOSIT,95.1764767164248,8920.675263691723,COMPLETED,Regular savings transaction
SAV_TXN_4639,SAV_1067,2023-04-21,2023-04-21,WITHDRAWAL,1260.536763827497,7803.323226398094,COMPLETED,Regular savings transaction
SAV_TXN_4640,SAV_1067,2023-07-06,2023-07-06,INTEREST,382.05200532370384,7764.97203981997,COMPLETED,Regular savings transaction
SAV_TXN_4641,SAV_1067,2023-04-22,2023-04-22,WITHDRAWAL,278.9008129483212,8347.62177277426,COMPLETED,Regular savings transaction
SAV_TXN_4642,SAV_1067,2023-12-25,2023-12-25,WITHDRAWAL,189.9288608844159,18062.760047979875,COMPLETED,Regular savings transaction
SAV_TXN_4643,SAV_1067,2023-05-29,2023-05-29,WITHDRAWAL,264.35455541327497,3882.3698010700346,COMPLETED,Regular savings transaction
SAV_TXN_4644,SAV_1067,2023-06-13,2023-06-13,INTEREST,476.74416778212833,44905.23838518509,COMPLETED,Regular savings transaction
SAV_TXN_4645,SAV_1067,2023-02-25,2023-02-25,INTEREST,204.86864651938177,7730.789729279989,COMPLETED,Regular savings transaction
SAV_TXN_4646,SAV_1067,2023-03-12,2023-03-12,INTEREST,121.63731191999612,9552.4888846369,COMPLETED,Regular savings transaction
SAV_TXN_4647,SAV_1067,2023-02-20,2023-02-20,DEPOSIT,517.3285767808301,17226.69017955813,COMPLETED,Regular savings transaction
SAV_TXN_4648,SAV_1067,2023-11-05,2023-11-05,TRANSFER,282.2094165477102,1482.8616515568042,COMPLETED,Regular savings transaction
SAV_TXN_4649,SAV_1067,2023-09-22,2023-09-22,TRANSFER,829.956207100513,2946.778256534537,COMPLETED,Regular savings transaction
SAV_TXN_4650,SAV_1067,2023-07-16,2023-07-16,INTEREST,255.28961434588777,689.9880197112885,COMPLETED,Regular savings transaction
SAV_TXN_4651,SAV_1067,2023-12-08,2023-12-08,INTEREST,372.33152888547875,16652.29247025001,COMPLETED,Regular savings transaction
SAV_TXN_4652,SAV_1067,2023-02-23,2023-02-23,DEPOSIT,2778.992380382491,15823.361722820016,COMPLETED,Regular savings transaction
SAV_TXN_4653,SAV_1067,2023-09-02,2023-09-02,WITHDRAWAL,2052.100519860161,37685.37890276415,COMPLETED,Regular savings transaction
SAV_TXN_4654,SAV_1067,2023-10-11,2023-10-11,INTEREST,241.54640186090242,5659.648064942607,COMPLETED,Regular savings transaction
SAV_TXN_4655,SAV_1067,2023-05-28,2023-05-28,WITHDRAWAL,501.15849757051745,19704.717376716068,COMPLETED,Regular savings transaction
SAV_TXN_4656,SAV_1067,2023-07-31,2023-07-31,WITHDRAWAL,1373.9771555988425,2457.4322571295197,COMPLETED,Regular savings transaction
SAV_TXN_4657,SAV_1067,2023-10-04,2023-10-04,INTEREST,149.43908175934303,32261.35787051081,COMPLETED,Regular savings transaction
SAV_TXN_4658,SAV_1067,2023-07-10,2023-07-10,TRANSFER,1108.50742993405,19237.226919748155,COMPLETED,Regular savings transaction
SAV_TXN_4659,SAV_1067,2023-05-17,2023-05-17,TRANSFER,471.0300929565497,9325.94662757114,COMPLETED,Regular savings transaction
SAV_TXN_4660,SAV_1067,2023-04-30,2023-04-30,WITHDRAWAL,1729.5860829134224,16263.139649369557,COMPLETED,Regular savings transaction
SAV_TXN_4661,SAV_1067,2023-03-15,2023-03-15,DEPOSIT,2251.83716353977,1652.80049237386,COMPLETED,Regular savings transaction
SAV_TXN_4662,SAV_1067,2023-08-14,2023-08-14,DEPOSIT,85.16574281185285,12345.982467486792,COMPLETED,Regular savings transaction
SAV_TXN_4663,SAV_1067,2023-03-19,2023-03-19,TRANSFER,105.47037188588955,55851.24509590941,COMPLETED,Regular savings transaction
SAV_TXN_4664,SAV_1067,2023-09-28,2023-09-28,DEPOSIT,254.87993849310016,1458.3242302039707,COMPLETED,Regular savings transaction
SAV_TXN_4665,SAV_1067,2023-04-06,2023-04-06,INTEREST,142.37095367824523,4808.668241941551,COMPLETED,Regular savings transaction
SAV_TXN_4666,SAV_1067,2023-07-24,2023-07-24,TRANSFER,170.02167623470316,13750.2521251173,COMPLETED,Regular savings transaction
SAV_TXN_4667,SAV_1067,2023-05-09,2023-05-09,INTEREST,924.7561832297185,10147.552113307682,COMPLETED,Regular savings transaction
SAV_TXN_4668,SAV_1067,2023-03-23,2023-03-23,DEPOSIT,256.04791906818974,11024.509561765799,COMPLETED,Regular savings transaction
SAV_TXN_4669,SAV_1067,2023-11-13,2023-11-13,WITHDRAWAL,2384.2823737323224,17957.061004122832,COMPLETED,Regular savings transaction
SAV_TXN_4670,SAV_1067,2023-11-11,2023-11-11,TRANSFER,270.2245630764725,9175.067922500939,COMPLETED,Regular savings transaction
SAV_TXN_4671,SAV_1067,2023-11-16,2023-11-16,TRANSFER,2057.3145613442775,1992.8686457579172,COMPLETED,Regular savings transaction
SAV_TXN_4672,SAV_1067,2023-12-13,2023-12-13,WITHDRAWAL,168.69506879245728,24520.92471174923,COMPLETED,Regular savings transaction
SAV_TXN_4673,SAV_1067,2023-05-09,2023-05-09,WITHDRAWAL,202.1417357067916,5402.502425895841,COMPLETED,Regular savings transaction
SAV_TXN_4674,SAV_1067,2023-07-05,2023-07-05,DEPOSIT,809.2631933543734,8371.049393959049,COMPLETED,Regular savings transaction
SAV_TXN_4675,SAV_1067,2023-10-07,2023-10-07,DEPOSIT,257.7356042511455,11207.746621317623,COMPLETED,Regular savings transaction
SAV_TXN_4676,SAV_1067,2023-01-04,2023-01-04,TRANSFER,715.877752447081,2003.5016881957429,COMPLETED,Regular savings transaction
SAV_TXN_4677,SAV_1067,2023-09-08,2023-09-08,WITHDRAWAL,662.287589414605,4260.2097347128265,COMPLETED,Regular savings transaction
SAV_TXN_4678,SAV_1067,2023-06-14,2023-06-14,DEPOSIT,386.09958081764574,2259.0799447924933,COMPLETED,Regular savings transaction
SAV_TXN_4679,SAV_1067,2023-01-24,2023-01-24,TRANSFER,451.3668253538282,24617.48708907507,COMPLETED,Regular savings transaction
SAV_TXN_4680,SAV_1067,2023-09-14,2023-09-14,INTEREST,388.09848759844664,19833.896960543272,COMPLETED,Regular savings transaction
SAV_TXN_4681,SAV_1067,2023-07-13,2023-07-13,INTEREST,518.3894471003988,45070.90713987059,COMPLETED,Regular savings transaction
